index,sex,mstatus,age,children,occupation,education,income,avbal,avtrans,decision
823.078971,M,single,25.01169,0,education,secondary,2394.223279,17039.518518,438.753453,B
742.672194,M,single,28.013902,0,government,secondary,3720.620296,18003.114433,425.76361,B
543.662205,M,single,27.366211,0,manuf,tertiary,2958.089218,25573.804553,1431.872837,B
274.924389,M,single,21.667778,0,legal,tertiary,4352.396306,23880.106566,1724.918745,B
486.387491,M,single,22.182505,0,government,tertiary,5087.059411,22282.803616,1260.242196,B
866.643583,F,single,24.101772,0,government,postgrad,9073.355768,25886.418065,2562.872408,B
848.074806,F,single,23.560232,0,government,secondary,3395.767386,16257.607558,324.598334,B
538.26812,F,single,23.510967,0,government,secondary,3384.851203,16401.030772,394.233703,B
655.79819,M,single,26.674224,0,government,secondary,4148.034908,17153.754212,453.141044,B
444.139236,M,single,26.085016,0.309903,medicine,tertiary,11786.069402,30109.775441,2315.607164,B
848.312709,M,single,25.551763,0.16528,medicine,tertiary,11743.641622,30000.972933,2304.466646,B
85.68906,M,single,27.262324,0,medicine,tertiary,13249.382938,29991.160571,3226.051039,B
49.094313,F,single,26.894644,0.830678,legal,tertiary,6617.056808,28282.299583,3669.465234,B
55.003349,F,single,22.839686,0,legal,tertiary,8663.77371,22060.145492,2286.644398,B
351.935639,F,single,27.146313,0,government,postgrad,8841.844703,25385.177751,2614.510263,B
285.0861,M,single,28.136193,0,IT,tertiary,7400.146514,13357.256808,1765.013959,B
514.366077,F,single,23.141079,0,education,secondary,2054.067613,16593.319284,591.848889,B
635.186299,M,single,25.076524,0,manuf,tertiary,6153.625999,25923.466201,2524.717362,B
670.239963,M,single,18.951236,0,government,tertiary,4907.432034,23231.938795,1199.925477,B
978.189568,F,single,23.429661,0,government,secondary,3549.455578,16251.044726,292.961259,B
329.038596,M,single,26.723734,0,medicine,tertiary,11932.059325,29753.075354,2752.61821,B
105.385654,F,single,27.374483,2.262227,legal,secondary,9535.48092,45978.32878,3202.383194,B
121.072345,F,single,27.295351,2.322225,legal,secondary,9630.610964,46228.63754,3241.413893,B
704.202496,M,single,24.48125,0.531197,medicine,tertiary,11222.678367,30355.04274,2277.303214,B
319.989834,M,single,26.512551,0,government,secondary,4642.346161,17871.429253,625.635823,B
90.582534,F,single,27.260652,2.320753,manuf,secondary,8740.962591,45328.908347,3187.327551,B
537.38759,M,single,24.010147,0,medicine,tertiary,9437.594425,27436.562147,2204.588673,B
309.919358,M,single,23.58301,0,medicine,tertiary,9666.659307,27384.923358,2327.25168,B
277.403509,M,single,26.691799,0,IT,tertiary,8237.61329,13275.84614,1900.455664,B
275.651509,M,single,28.08322,0,IT,tertiary,7407.210858,11961.154586,1900.229519,B
234.100382,F,single,23.388242,0,legal,postgrad,9778.315843,17628.677933,2958.203587,B
425.28669,M,single,28.48595,0,IT,tertiary,6173.917638,11758.878291,1668.465327,B
290.98265,M,single,28.480014,0,IT,tertiary,7806.288113,12976.925795,1605.761685,B
579.883177,M,single,26.109289,0,government,secondary,4141.227747,17095.815867,391.300112,B
424.328368,F,single,23.933826,0,construct,secondary,11486.28702,54752.540253,3162.420172,B
525.227329,M,single,25.502741,0,manuf,tertiary,5005.292916,25347.310622,2389.760459,B
873.815191,F,single,21.967984,0,government,secondary,3684.038568,16380.258378,328.170712,B
774.621365,F,single,27.14118,0,legal,tertiary,5383.662442,28777.632618,2689.51966,B
969.286139,F,single,24.212459,0,government,postgrad,9287.346247,26043.40382,2754.013724,B
702.279363,M,single,24.766526,0.127293,legal,tertiary,11025.461635,36025.037012,1731.873139,B
929.666899,F,single,23.811697,0,government,postgrad,9138.340314,26034.223436,2636.906734,B
776.675022,M,single,26.280991,0,education,secondary,2431.339298,17321.459248,399.470594,B
701.950567,M,single,28.019666,0,government,secondary,3619.714126,18027.234167,420.376977,B
937.611622,M,single,23.857456,0,manuf,tertiary,3829.935122,23907.347179,1752.494151,B
742.457198,F,single,25.057252,0,government,postgrad,9111.107428,25722.066567,2592.345386,B
930.387357,F,single,25.407875,0,government,postgrad,8505.165246,27064.313735,2616.35255,B
98.916875,M,single,27.059178,0,medicine,tertiary,13396.358227,29977.446213,3197.722373,B
112.87169,M,single,24.661798,0,manuf,tertiary,5042.87271,25838.30892,2174.525127,B
80.042098,F,single,28.649732,0.904009,legal,tertiary,6638.729916,28305.822186,3660.099145,B
82.45961,F,single,27.355476,2.594741,manuf,secondary,8722.016545,45291.448347,3231.257873,B
701.206696,M,single,23.284849,0,government,secondary,4901.434573,22297.438523,1040.919754,B
248.571098,F,single,20.884898,0,IT,secondary,3069.718497,9717.922538,648.062549,B
237.558366,M,single,21.960763,0,manuf,tertiary,6144.809418,26181.09764,2247.107672,B
192.613189,F,single,27.121432,0,government,postgrad,8699.007719,25792.510676,2636.014127,B
294.862175,F,single,23.42271,0,legal,postgrad,9630.595647,17179.867612,2438.877966,B
244.809342,F,single,23.63723,0,legal,postgrad,12386.457019,17650.452549,2726.443244,B
449.497861,F,single,22.726545,0,legal,postgrad,7793.266634,27584.074913,4366.675634,B
485.868608,F,single,20.415342,0.077931,legal,tertiary,6796.775737,21955.114644,2883.544006,B
519.896508,F,single,20.386294,0.43477,legal,tertiary,6782.066911,21893.718423,2876.692258,B
623.381782,F,single,23.201207,0,education,secondary,2575.942836,16282.426966,534.854109,B
526.983702,F,single,24.120934,0,construct,secondary,11779.251672,54419.590883,1964.113298,B
534.656015,F,single,25.346779,2.509755,legal,postgrad,7617.142783,21371.435852,2538.491652,B
495.834829,F,single,20.512343,0,IT,secondary,2230.048787,8858.021758,1064.745939,B
427.697904,F,single,20.526693,0,IT,secondary,2969.014421,8792.589787,806.142404,B
592.063149,M,single,25.010584,0,manuf,tertiary,6170.098298,25992.278353,2391.509829,B
786.463771,F,single,27.188794,0,legal,tertiary,5386.213401,28839.18035,2696.068085,B
780.906928,F,single,27.132034,0,legal,tertiary,5464.864255,28847.338083,2617.368349,B
883.354794,F,single,24.383951,0,government,postgrad,9186.752316,25688.584305,2592.78413,B
899.430185,F,single,22.669992,0,government,secondary,3609.551112,16310.163813,319.76703,B
729.654069,M,single,24.665815,0,medicine,tertiary,13049.432025,29953.75431,3078.387401,B
80.955639,M,single,25.088309,0,manuf,tertiary,5015.185736,25441.597399,2363.554171,B
117.871617,M,single,22.939294,0,manuf,tertiary,5515.68762,26017.760256,2287.285977,B
69.135964,F,single,23.733708,0.240867,legal,postgrad,6928.363847,28164.388411,3668.618476,B
70.087806,F,single,21.667662,0,legal,tertiary,8492.195483,22054.690234,2332.113341,B
110.63047,F,single,27.353871,2.258639,legal,secondary,9563.904997,46071.471883,3221.288348,B
449.63252,M,single,26.033761,0.304755,medicine,tertiary,11823.00106,30125.787541,2272.66422,B
470.436961,M,single,26.176091,0.276982,medicine,tertiary,11827.301342,30092.254914,2264.569516,B
415.841415,M,single,27.959743,0,government,secondary,4601.07713,17945.553513,488.751985,B
861.078573,M,single,20.777786,0,government,tertiary,4891.582094,22726.10398,1070.008623,B
786.161683,M,single,19.292289,0,government,tertiary,4892.4032,22819.02626,1070.892526,B
538.089896,F,single,27.047524,0,government,postgrad,8646.635423,25777.048124,2613.674252,B
226.547913,M,single,23.501341,0,medicine,tertiary,10322.063411,27839.397193,1841.620273,B
292.6389,F,single,24.329261,0.654176,legal,postgrad,9222.068587,18336.97077,2471.347267,B
323.111567,F,single,23.956374,0,legal,postgrad,9807.876327,17126.478349,2439.418647,B
290.22557,M,single,28.149148,0,IT,tertiary,7391.145191,13360.130867,1782.353858,B
277.224379,M,single,28.331179,0,IT,tertiary,7804.489853,12920.317714,1667.352956,B
221.728132,F,single,23.115674,0,legal,postgrad,9707.810701,17744.290499,2745.734298,B
288.009369,F,single,23.811069,0,legal,postgrad,9541.60152,17623.932978,2458.169757,B
461.139836,F,single,25.686546,0.185464,legal,postgrad,7805.237713,27982.114292,3609.021204,B
386.082667,M,single,28.233154,0,IT,tertiary,6167.451086,11757.014624,1795.950355,B
419.406122,F,single,24.999485,0,construct,secondary,11551.543444,54887.637483,3032.341163,B
262.192931,F,single,24.752579,0,construct,secondary,11046.306322,55028.175762,3378.602537,B
252.897475,M,single,26.536203,0,IT,tertiary,7628.579165,11665.697099,2028.573803,B
260.642565,M,single,28.203572,0,IT,tertiary,7451.718879,12395.117607,1825.731027,B
318.295113,M,single,28.246342,0,IT,tertiary,6714.075462,12820.939222,1902.497605,B
440.961554,M,single,25.064133,0,legal,postgrad,9692.504427,15663.631594,2403.996465,B
238.284437,M,single,27.187696,0,manuf,tertiary,4023.271673,25291.862052,1873.652725,B
330.914665,M,single,27.560519,0,manuf,tertiary,4213.762385,25352.228062,1431.3413,B
706.227233,M,single,28.019285,0,government,secondary,3630.046246,18028.30053,425.472786,B
695.615002,M,single,28.030162,0,government,secondary,3590.186867,18044.131088,428.849795,B
531.965104,F,single,26.263105,2.074464,legal,tertiary,7594.083703,21440.543532,2797.937667,B
419.826861,F,single,20.618466,0,IT,secondary,2977.035015,8817.303511,798.376427,B
581.594869,M,single,25.008737,0,manuf,tertiary,6165.279021,25970.373531,2422.92249,B
120.491024,M,single,25.292255,0,manuf,tertiary,5010.789737,25825.837731,2208.603655,B
309.261601,M,single,27.630199,0,government,secondary,4611.364682,18004.890375,615.699717,B
780.695113,F,single,27.251289,0,legal,tertiary,5398.925546,28760.390994,2697.671734,B
772.332617,F,single,27.086888,0,legal,tertiary,5417.940341,29520.273931,2617.383327,B
839.01084,M,single,24.91917,0.009411,legal,tertiary,11532.43212,37164.475216,1756.12504,B
608.100958,M,single,24.990102,0.20284,legal,tertiary,11008.815004,36162.265475,1753.834997,B
759.164463,M,single,24.446498,0,education,secondary,2390.182695,17470.567538,452.691601,B
769.450578,F,single,25.945475,0,government,postgrad,8924.1524,25816.566941,2622.444123,B
819.461114,F,single,24.844903,0,government,postgrad,9193.673831,25696.001405,2591.124328,B
394.053852,M,single,26.252597,0.282127,medicine,tertiary,11791.349945,30117.581892,2315.580054,B
883.880896,M,single,23.764648,0,medicine,tertiary,13046.121888,29955.022128,2984.799468,B
54.83872,F,single,23.017344,0,legal,tertiary,8664.06893,22058.966877,2282.450576,B
151.826271,F,single,20.700586,0,IT,secondary,3063.382482,10065.98708,612.210762,B
211.793135,M,single,23.332955,0,medicine,tertiary,10337.380157,28204.415999,1625.862737,B
556.933334,F,single,21.775343,0,construct,secondary,11949.902811,53560.881126,1802.670644,B
644.704575,M,single,25.0909,0,manuf,tertiary,6155.993354,25919.848319,2525.96506,B
770.367271,M,single,26.166139,0,legal,postgrad,9759.457904,26062.767159,6398.662002,B
440.262422,F,single,27.462346,0,government,postgrad,8234.976699,27481.81296,2663.074606,B
142.011541,F,single,27.255896,2.295351,manuf,secondary,8753.280704,45330.343965,3172.949316,B
332.416202,F,single,24.062848,0,legal,postgrad,9809.999925,17102.540909,2434.226864,B
243.03648,M,single,28.116076,0,IT,tertiary,7384.882265,12055.207996,1840.755521,B
545.19368,F,single,23.653783,0,government,secondary,3407.285777,16517.64907,309.488688,B
812.772548,M,single,28.008685,0,government,secondary,3870.697501,17954.249686,415.350126,B
804.634098,M,single,26.040287,0,education,secondary,2323.927874,17109.073217,430.828326,B
705.347235,F,single,25.109303,0,government,postgrad,9123.586566,25552.678357,2575.643558,B
110.57216,M,single,27.585118,0,medicine,tertiary,13768.853518,29989.400769,3216.866419,B
124.479897,M,single,25.289798,0,manuf,tertiary,5016.679018,25825.7792,2203.904317,B
279.516657,M,single,26.538135,0,IT,tertiary,7520.425561,11659.899658,2029.695309,B
422.203434,M,single,24.62231,0,legal,postgrad,9806.106955,16005.789601,2413.540794,B
537.459259,F,single,20.528876,0,IT,secondary,2307.933417,8856.243076,1078.740411,B
784.084501,F,single,27.061275,0,legal,tertiary,5386.498315,28985.012127,2649.281754,B
551.892931,M,single,27.075962,0,manuf,tertiary,2643.294201,25519.585126,1514.080459,B
215.375579,M,single,25.083042,0,manuf,tertiary,5028.503184,25526.762112,2361.02189,B
76.951876,F,single,22.455162,0,legal,tertiary,8608.065595,22056.814203,2320.253209,B
117.58684,F,single,27.311952,2.353309,legal,secondary,9634.788706,46227.329929,3241.325927,B
930.567312,M,single,21.198516,0,government,tertiary,4888.125507,22735.111161,1072.29196,B
172.680348,F,single,24.688159,0,IT,secondary,3507.057733,11061.875596,1641.661546,B
584.34304,F,single,26.235201,0,government,postgrad,8695.581898,25584.664399,2604.84103,B
416.565832,M,single,28.456758,0,IT,tertiary,6513.834619,11890.99279,1892.055878,B
242.035022,M,single,27.783602,0,IT,tertiary,8193.850907,12978.252017,1831.834486,B
310.410746,M,single,26.708121,0,IT,tertiary,8020.356983,13465.153163,1909.522329,B
239.541708,M,single,27.161806,0,manuf,tertiary,4055.482359,25277.412054,1893.968877,B
239.904487,M,single,27.463657,0,manuf,tertiary,4215.102503,25512.670611,1457.895749,B
721.28303,F,single,25.599496,0,education,secondary,2571.658873,16294.057183,498.581743,B
540.622147,M,single,27.597961,0,manuf,tertiary,2959.938585,25626.332111,1431.81752,B
605.076189,M,single,26.370141,0,government,secondary,4154.694618,17178.110833,395.748256,B
54.30827,M,single,27.758514,0,medicine,tertiary,13747.952616,29989.421824,3225.951353,B
119.333004,M,single,26.178801,0.986921,medicine,tertiary,10207.210264,32129.564869,1954.530824,B
284.207708,F,single,26.832401,0,government,postgrad,8845.039188,25317.010301,2580.385021,B
337.530623,F,single,26.857779,1.754809,legal,postgrad,8586.424797,19115.114939,2484.191314,B
576.57007,F,single,20.250776,0,IT,secondary,1925.406121,8819.245645,1087.192193,B
770.594702,F,single,27.134506,0,legal,tertiary,5413.269235,29779.265316,2551.913139,B
986.22991,M,single,24.559688,0,medicine,tertiary,11357.658457,29937.802974,2289.885308,B
491.326016,F,single,23.252107,0,legal,postgrad,7794.846349,27580.671429,4353.497314,B
80.147803,F,single,22.024644,0,legal,tertiary,8522.844901,22056.458055,2310.673722,B
79.836883,F,single,27.379868,2.605103,manuf,secondary,8725.761275,45291.968684,3278.359456,B
584.073783,M,single,24.683969,0,government,secondary,4903.206386,22181.44061,901.767078,B
198.029246,F,single,27.110246,0,government,postgrad,8727.724333,25793.303026,2642.40319,B
161.139802,F,single,27.006661,1.539716,legal,secondary,9778.478367,46427.936351,3042.848111,B
356.515245,F,single,27.531568,0,construct,secondary,11196.332623,55662.924394,3719.107808,B
435.748295,M,single,25.065618,0,legal,postgrad,9683.759182,15650.943393,2403.349092,B
415.108973,M,single,28.024935,0,government,secondary,4540.944738,17925.914062,503.599229,B
971.955795,M,single,24.817799,0,legal,postgrad,10254.294324,25944.167048,3497.680645,B
865.885721,M,single,20.558192,0,government,tertiary,4892.492754,22736.680757,1062.010605,B
119.465741,F,single,27.26793,2.328696,legal,secondary,9607.642724,46212.795767,3231.634131,B
278.114434,F,single,21.235447,0,IT,secondary,2968.521974,9343.969995,733.371349,B
274.094068,M,single,28.294622,0,IT,tertiary,6694.622547,12794.094667,1904.236167,B
755.931344,F,single,23.868701,0,education,secondary,2599.305767,16285.500629,453.154367,B
599.109052,F,single,23.183809,0,education,secondary,2550.654611,16296.421243,531.930398,B
364.658114,M,single,27.103281,0,manuf,tertiary,3578.526074,25544.673832,1451.115712,B
448.394328,F,single,27.029612,0,construct,secondary,10940.431682,55172.237111,2603.839984,B
260.603453,F,single,24.877212,0,construct,secondary,11133.45177,54911.29637,3071.562919,B
125.150281,M,single,24.780151,0,manuf,tertiary,5026.272074,25837.294062,2182.642553,B
827.596571,F,single,21.933759,0,government,secondary,3922.46426,16453.302936,360.904572,B
581.284018,F,single,26.461135,0,government,secondary,4332.742496,17717.347231,1202.490653,B
685.451416,F,single,27.507094,0.023539,legal,tertiary,6646.286451,28395.194352,2786.819401,B
349.201547,M,single,22.046832,0,legal,postgrad,7707.566667,27494.54296,4979.114867,B
960.522326,F,single,23.926873,0,government,postgrad,9199.110156,26030.930642,2642.941304,B
277.121998,M,single,21.546664,0,legal,tertiary,4120.539041,23880.376434,1760.761488,B
578.2382,M,single,26.047738,0,government,secondary,4148.599442,17130.274937,388.661366,B
85.696718,M,single,27.155579,0,medicine,tertiary,13249.763007,29991.260687,3224.327599,B
318.400138,M,single,27.121401,0,government,secondary,4644.427821,17905.416971,623.389572,B
787.996507,F,single,27.276511,0,legal,tertiary,5414.308121,28669.993822,2713.595119,B
938.522244,M,single,23.878284,0,manuf,tertiary,3671.060854,23907.93792,1710.334457,B
407.158601,F,single,22.633982,0,legal,postgrad,7764.112799,27602.595288,4231.436413,B
357.44686,F,single,21.721026,0,legal,postgrad,7731.569778,27608.738171,4580.030956,B
976.165172,M,single,24.858815,0,legal,postgrad,10246.299187,25945.129252,3092.456439,B
886.80288,M,single,24.348246,0,legal,tertiary,11508.934467,37184.264868,1691.179184,B
633.137682,M,single,24.414705,0,manuf,tertiary,6174.596512,26033.699779,2486.266979,B
231.588408,F,single,23.176016,0,legal,postgrad,9739.036945,17560.051041,2723.482054,B
348.580974,M,single,24.611842,0,manuf,tertiary,5021.54778,25821.522813,2169.439011,B
55.751065,F,single,22.260266,0,legal,tertiary,8662.311824,22058.063713,2287.590303,B
969.299238,F,single,23.426747,0,government,secondary,3551.377498,16254.587042,293.479648,B
606.630511,M,single,24.647901,0.614036,medicine,tertiary,11220.899638,30355.303418,2274.429502,B
935.381072,M,single,23.836406,0,manuf,tertiary,3730.004285,23907.821994,1754.150997,B
524.799392,F,single,23.437553,0,construct,secondary,11771.025093,54415.524565,1966.387725,B
426.985984,F,single,20.544636,0,IT,secondary,2973.484567,8801.858496,798.053348,B
900.968124,F,single,22.670717,0,government,secondary,3611.595852,16311.880812,319.863351,B
269.243981,M,single,28.331164,0,IT,tertiary,7803.680727,12903.614074,1667.737509,B
399.820141,M,single,28.220471,0,IT,tertiary,6167.452475,11755.568721,1795.950398,B
238.701029,M,single,27.021702,0,manuf,tertiary,4006.621999,25281.356403,1884.168692,B
531.624131,F,single,25.610563,2.081902,legal,tertiary,7591.333883,21445.73902,2797.246289,B
8.080653,F,married,48.497181,2.609705,retired,tertiary,3356.69,7424.35,145.25,None
346.962731,F,married,68.310665,1.024896,retired,tertiary,2867.192471,7152.190618,205.138626,None
47.138949,M,married,26.837059,0.223189,retired,tertiary,3962.235551,13675.818441,1036.38679,None
382.560459,F,married,40.538674,0.127675,retired,secondary,2800.515851,15356.547534,938.493658,None
123.73078,M,married,44.34166,0.018396,manuf,postgrad,9991.357612,26689.480066,2236.786983,None
669.307913,M,married,55.605416,1,construct,tertiary,5049.567332,21000.777019,2586.744723,None
170.916485,F,married,39.176464,1.907884,finance,secondary,1436.099884,21317.274299,1490.028317,None
319.237974,M,single,31.549873,0.544998,manuf,postgrad,10507.618936,25251.177345,3853.403875,None
588.353398,M,single,24.573592,0,manuf,tertiary,6492.905973,1915.984633,1309.014055,None
267.880073,M,divorced,53.838148,2.043729,IT,secondary,1342.109311,22002.397696,924.984215,None
50.700989,M,married,55.847985,1.638686,IT,tertiary,8917.89,11595.8,1444.51,None
61.665837,F,married,39.453632,1.06941,manuf,tertiary,5302.248374,21442.733237,1375.970147,None
151.496409,M,married,29.851332,0.792466,finance,tertiary,5908.310941,11326.091314,3407.407747,None
74.811937,F,married,40.087653,0,retired,secondary,2842.638238,16445.589745,681.871232,None
61.624991,F,married,60.145404,0.314791,finance,postgrad,8312.898466,29043.632642,2952.997823,None
323.085726,M,married,51.252033,1.060465,IT,tertiary,4718.348103,16223.303091,2131.578952,None
491.8136,M,married,41.607988,1.871677,finance,postgrad,8218.400724,13965.447558,3237.328732,None
63.882056,M,single,61.494064,1.223081,retired,tertiary,5348.772601,38181.033533,1499.428997,None
185.91897,M,single,23.936703,0,manuf,tertiary,5585.06136,20608.598528,1218.773178,None
86.570919,M,single,44.215204,0,manuf,tertiary,5581.19,20631.73,967.65,None
94.372746,M,single,42.770297,0.938791,construct,secondary,2155.403476,19749.294349,930.409424,None
245.743541,F,married,51.050306,1,finance,tertiary,7115.069593,20168.567195,2417.030429,None
82.225493,F,married,44.565728,0.577769,finance,postgrad,8917.790001,29332.588156,3403.215872,None
160.0218,F,married,57.005009,1.04111,IT,tertiary,3676.021498,24937.836822,3063.366269,None
161.357762,F,married,50.797966,1,government,secondary,3064.856047,8802.148715,947.662926,None
60.287894,M,married,73.838026,2.232568,retired,tertiary,4932.993699,18909.603771,1254.232387,None
367.454917,M,married,67.500736,0.505182,retired,tertiary,3921.047809,20942.510225,1062.443108,None
150.866645,F,married,39.979766,2.785917,retired,tertiary,3567.740149,14592.175874,775.857045,None
252.810916,M,married,37.755489,0,retired,secondary,2865.62077,1757.148382,912.021928,None
117.014808,M,married,47.388787,2,government,tertiary,4408.43,24776.96,1946.16,None
443.021142,F,married,54.792766,1.364133,manuf,secondary,3038.786576,11232.39639,340.985269,None
428.85813,F,married,56.480999,1.988038,finance,postgrad,11836.066796,46983.598252,3693.46912,None
112.417989,F,married,42.960205,1.703095,legal,professional,11267.38913,75126.541356,6460.292193,None
112.854955,F,single,42.848157,1.380476,education,tertiary,5006.429021,20451.85866,763.201442,None
190.675579,M,married,43.801217,2.541696,retired,tertiary,5838.585216,28558.333401,1104.124813,None
188.965762,F,widowed,55.352895,2.433654,government,professional,10034.083113,45590.796913,4356.166858,None
149.674125,F,single,28.278641,0,education,tertiary,7844.924545,14015.262842,2875.970261,None
385.866493,M,married,46.541885,0.084006,government,secondary,4415.90942,1868.137613,513.467735,None
172.88261,M,divorced,51.037216,1.944818,education,secondary,6164.934488,11935.878941,1914.053703,None
124.214137,F,married,33.116525,2,IT,secondary,1560.894481,16736.502445,1175.665361,None
113.556002,M,married,31.562602,1.375921,finance,professional,11036.337258,39186.855851,4689.545315,None
139.255069,F,married,45.363373,1,legal,secondary,2790.310627,8846.490928,1152.882929,None
305.425908,F,divorced,29.922073,1.73458,education,secondary,2020.702419,11549.572882,332.933757,None
165.604799,F,single,28.236339,0,education,tertiary,7217.909348,13975.599867,2988.036556,None
466.583581,M,married,66.795928,2.519977,retired,tertiary,5626.833128,29036.563353,1163.104815,None
202.461062,M,married,37.762095,2,legal,secondary,3328.721702,18155.149821,2686.496831,None
83.044947,F,married,44.4208,2.305991,government,tertiary,7581.164519,21828.423833,1801.140892,None
265.605525,F,divorced,79.422356,2,retired,tertiary,4032.074963,14960.324569,1204.804355,None
208.102204,M,married,33.837209,3,construct,tertiary,2248.96,20332.04,1651.66,None
304.059612,M,widowed,33.571326,1.718319,retired,tertiary,2098.757297,18534.563737,991.37992,None
263.660347,F,married,22.495748,0,government,tertiary,7137.701183,9138.375373,1572.709236,None
534.466807,F,divorced,28.211811,0,manuf,postgrad,9815.564064,23725.50295,2343.387849,None
221.658609,F,married,64.11916,1.173887,construct,tertiary,3532.75,24530.75,1575.74,None
229.398276,M,single,32.663632,0,legal,tertiary,4775.688315,24002.047345,1591.128684,None
207.07349,M,married,33.096464,0.728351,manuf,tertiary,4071.954852,19627.082989,753.39159,None
189.979105,F,married,43.511925,1.541055,IT,tertiary,6091.054932,19421.68618,3069.906089,None
233.970792,M,widowed,31.339156,1.984756,government,tertiary,5496.331511,19901.495403,2421.581213,None
471.891833,M,married,55.50541,1.228753,education,tertiary,3935.257286,21956.985709,1746.607085,None
16.317835,M,married,41.845462,0.811233,finance,tertiary,5095.452189,23984.367503,1789.000096,None
204.890227,M,widowed,65.3,1,retired,postgrad,3218.379575,10163.825532,1536.823212,None
393.228784,M,married,43.420389,1.934262,manuf,secondary,1912.119319,14546.469344,1186.294657,None
678.849217,F,divorced,36.133064,1.950835,manuf,tertiary,7025.608411,22456.653973,2258.850301,None
223.413091,F,divorced,51.179697,3,retired,secondary,2157.395901,20867.478803,1343.043217,None
479.269181,F,single,41.298151,0.760848,legal,tertiary,7258.974375,18288.484582,3152.094024,None
590.105955,M,single,41.182604,0,construct,secondary,1940.388185,15970.110665,299.167455,None
608.506156,M,married,62.385443,1.697406,government,secondary,4064.835616,10434.364303,666.189354,None
296.614132,F,single,48.651024,0,retired,secondary,3158.195137,12529.287563,921.450036,None
396.007967,F,married,39.90923,1.4958,government,secondary,1224.165816,19933.682425,757.089315,None
335.830864,M,married,30.021716,0,manuf,tertiary,6295.977941,20512.116384,1309.718473,None
153.739069,F,married,44.034157,0.494084,retired,secondary,2616.747074,16865.956221,367.555647,None
360.569812,F,single,23.09118,0,manuf,tertiary,5726.970373,17441.88,2240.925723,None
298.249891,F,married,45.780485,0.403253,government,tertiary,5303.040032,20051.527746,1450.706005,None
345.359108,F,married,36.001248,0.672334,IT,postgrad,9408.06237,17364.613638,3496.913396,None
297.317481,M,married,43.756347,2,legal,tertiary,3259.964692,18258.13531,2707.714272,None
68.415351,M,single,30.929566,0,government,tertiary,5152.408155,5691.437591,1875.816042,None
321.951706,M,single,29.396781,3.355171,construct,tertiary,7727.798329,21486.990062,2546.579659,None
258.035688,F,married,25.667486,0.710214,legal,professional,12556.969886,51346.070556,3622.57878,None
350.124528,F,married,38.131652,0.671417,legal,secondary,3217.384322,7902.317705,1226.941132,None
381.348305,F,married,38.196547,0.003946,manuf,tertiary,5003.593954,25647.766711,1014.992627,None
437.716603,M,single,39.538543,0.67744,construct,secondary,1963.377557,8632.735533,1671.011554,None
345.175789,F,divorced,35.529251,3.03678,IT,secondary,1781.992085,15933.490352,1174.083512,None
349.978579,M,married,31.82607,0,construct,professional,12048.15,34593.71,7299.56,None
476.629872,F,divorced,38.846117,0.916507,retired,secondary,3379.700082,12098.302731,860.264214,None
355.21845,F,married,49.459264,1.763362,retired,secondary,511.38,7457.52,1153.44,None
306.373586,M,married,64.094743,0.778299,retired,tertiary,4887.160721,12178.105862,2197.246174,None
620.027149,F,married,39.287589,2.007418,manuf,postgrad,2890.474072,12048.760841,2573.001217,None
272.95241,F,married,26.918852,1.949647,manuf,tertiary,5199.671789,27090.951606,906.226733,None
373.64453,M,single,49.575035,0,retired,tertiary,5657.63,25986.84,1349.48,None
172.221939,F,married,71.580464,1,retired,tertiary,3173.724444,7329.9211,173.55607,None
414.831033,F,married,35.625227,0.259692,manuf,secondary,975.724628,11859.311734,1325.94406,None
407.429323,F,divorced,47.243626,1.300165,government,secondary,2954.093537,11054.498681,932.432275,None
702.744063,M,married,34.806074,0.760133,legal,tertiary,6644.738702,30109.775018,3008.953136,None
383.198506,M,single,67.494859,0,retired,tertiary,5681.528022,25699.308411,1345.729859,None
220.549238,M,married,44.539285,0.78117,government,tertiary,4033.187432,1655.230954,596.955749,None
501.707069,F,married,22.458643,0.084045,manuf,postgrad,5967.959004,25044.036513,2436.794412,None
390.847361,F,widowed,79.187649,2.096669,retired,tertiary,3914.285358,15060.925851,711.828508,None
422.372021,F,married,35.875903,0.506036,retired,secondary,2618.30689,18577.612435,987.695905,None
339.894111,F,single,28.162531,0,manuf,secondary,1957.893183,4507.946375,318.226506,None
408.323461,F,married,29.838276,0.026316,legal,tertiary,6726.991023,31028.963007,3486.512076,None
813.891209,F,divorced,38.475191,1,manuf,tertiary,5253.751653,33642.997536,1757.344291,None
458.823047,M,married,44.015762,0.196309,legal,secondary,3468.19934,17387.298557,1174.19215,None
362.177446,F,married,53.049346,0.698613,IT,secondary,1605.082279,15936.832616,1361.334207,None
425.951214,M,married,24.911669,2.741399,IT,tertiary,6946.842186,32811.644057,2987.440197,None
168.238335,M,single,30.296643,1.597355,finance,secondary,2251.675313,13549.567539,2039.515037,None
615.463421,M,single,20.271739,0,government,secondary,2283.386493,10101.676782,943.601188,None
420.971734,M,married,45.471857,1.401132,IT,secondary,1824.947869,14921.988309,1205.443192,None
483.015499,F,married,44.660141,3.805372,manuf,postgrad,8416.77136,35798.542873,2179.428243,None
342.949677,F,widowed,77.734199,0.817391,retired,postgrad,4374.687098,29369.725796,1204.7302,None
702.710923,F,married,35.200964,1.82153,education,secondary,2045.644169,13682.378289,451.874371,None
